sku,_store,_attribute_set,_type,_category,_root_category,_product_websites,accessories_size,accessories_type,apparel_type,author_artist,bag_luggage_type,bedding_pattern,bed_bath_type,books_music_type,camera_megapixels,camera_type,color,cost,country_of_manufacture,created_at,custom_design,custom_design_from,custom_design_to,custom_layout_update,decor_type,description,electronic_type,fit,format,frame_style,gallery,gender,gendered,genre,gift_message_available,gift_wrapping_available,gift_wrapping_price,has_options,homeware_style,home_decor_type,image,image_label,jewelry_type,length,lens_type,luggage_size,luggage_style,luggage_travel_style,manufacturer,material,media_gallery,meta_description,meta_keyword,meta_title,minimal_price,msrp,msrp_display_actual_price_type,msrp_enabled,name,necklace_length,news_from_date,news_to_date,occasion,options_container,page_layout,price,required_options,shoe_size,shoe_type,short_description,size,sleeve_length,small_image,small_image_label,special_from_date,special_price,special_to_date,status,style,tax_class_id,thumbnail,thumbnail_label,updated_at,url_key,url_path,visibility,weight,width,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,notify_stock_qty,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_auto,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,_links_related_sku,_links_related_position,_links_crosssell_sku,_links_crosssell_position,_links_upsell_sku,_links_upsell_position,_associated_sku,_associated_default_qty,_associated_position,_tier_price_website,_tier_price_customer_group,_tier_price_qty,_tier_price_price,_group_price_website,_group_price_customer_group,_group_price_price,_media_attribute_id,_media_image,_media_lable,_media_position,_media_is_disabled,_custom_option_store,_custom_option_type,_custom_option_title,_custom_option_is_required,_custom_option_price,_custom_option_sku,_custom_option_max_characters,_custom_option_sort_order,_custom_option_row_title,_custom_option_row_price,_custom_option_row_sku,_custom_option_row_sort,_super_products_sku,_super_attribute_code,_super_attribute_option,_super_attribute_price_corr
Pmp001,,Clothing,configurable,,,,,,Pants,,,,,,,,Black,,,"2013-04-19 11:37:14",,,,,,"Classic-fit dress trousers. Quarter top pockets, back welt pockets and button fly. 10"" rise. 36"" inseam. 16"" leg opening. Available in Black. Wool. Dry clean.",,Regular,,,,Male,,,,,,0,,,/p/m/pmp001a_4.jpg,,,,,,,,,,/privatesale/Pmp001a.jpg,,,,,,,,"Draper Pant",,,,,"Product Info Column",,295.0000,0,,,"A wardrobe staple and the perfect companion to the Draper Suit Coat.",,,/p/m/pmp001t_4.jpg,,,,,1,,2,/p/m/pmp001t_4.jpg,,"2013-04-23 10:55:36",draper-pant,draper-pant-819.html,4,,,0.0000,1.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/p/m/pmp001a_4.jpg,,1,0,,,,,,,,,,,,,Pmp00128,size,28,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/p/m/pmp001b_4.jpg,,2,0,,,,,,,,,,,,,Pmp00130,size,30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/p/m/pmp001t_4.jpg,,3,0,,,,,,,,,,,,,Pmp00131,size,31,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pmp00132,size,32,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pmp00134,size,34,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pmp00136,size,36,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pmp00138,size,38,
Pmp002,,Clothing,configurable,,,,,,Denim,,,,,,,,Green,,,"2013-04-19 11:37:14",,,,,,"Cotton skinny leg jean with five pockets. 9.5"" rise. 34.5"" inseam. 13"" leg opening. Imported. Available in Black and Olive. Cotton/elastane. Machine wash.",,Skinny,,,,Male,,,,,,0,,,/p/m/pmp002a_6.jpg,,,,,,,,,,/privatesale/Pmp002a.jpg,,,,,,,,"Olive Bushwick Skinny Jean",,,,,"Product Info Column",,195.0000,0,,,"An ultra slim jean made from stretch denim to achieve a comfortable Eurpoean street style.",,,/p/m/pmp002t_6.jpg,,,,,1,,2,/p/m/pmp002t_6.jpg,,"2013-04-23 10:55:36",olive-bushwick-skinny-jean,olive-bushwick-skinny-jean-820.html,4,,,0.0000,1.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/p/m/pmp002a_6.jpg,,1,0,,,,,,,,,,,,,Pmp00228,size,28,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/p/m/pmp002b_6.jpg,,2,0,,,,,,,,,,,,,Pmp00230,size,30,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/p/m/pmp002t_6.jpg,,3,0,,,,,,,,,,,,,Pmp00231,size,31,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pmp00232,size,32,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pmp00234,size,34,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pmp00236,size,36,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pmp00238,size,38,
Pms000,,Clothing,configurable,,,,,,Shirts,,,,,,,,White,,,"2013-04-19 11:37:14",,,,,,"Button-front with spread collar. Imported. Available in Blue. Cotton. Machine wash.",,Slim,,,,Male,,,,,,0,,,/p/m/pms000a_4.jpg,,,,,,,,,,/privatesale/Pms000a.jpg,,,,,,,,"Avery Oxford Shirt",,,,,"Product Info Column",,210.0000,0,,,"Premium cottion and classically informed tailoring.",,"Long Sleeve",/p/m/pms000t_4.jpg,,,,,1,,2,/p/m/pms000t_4.jpg,,"2013-04-23 10:55:36",avery-oxford-shirt,avery-oxford-shirt-819.html,4,,,0.0000,1.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/p/m/pms000a_4.jpg,,1,0,,,,,,,,,,,,,Pms000xs,size,XS,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/p/m/pms000b_4.jpg,,2,0,,,,,,,,,,,,,Pms000s,size,S,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/p/m/pms000t_4.jpg,,3,0,,,,,,,,,,,,,Pms000m,size,M,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pms000l,size,L,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pms000xl,size,XL,
Pms002,,Clothing,configurable,,,,,,Shirts,,,,,,,,Charcoal,,,"2013-04-19 11:37:14",,,,,,"Button-front. Imported. Available in Blue.Cotton.  Machine wash.",,Slim,,,,Male,,,,,,0,,,/p/m/pms002a_4.jpg,,,,,,,,,,/privatesale/Pms002a.jpg,,,,,,,,"Slim-fit Dobby Oxford Shirt",,,,,"Product Info Column",,175.0000,0,,,"A bold hue and understated dobby detail bring refined nuance to this modern dress shirt. ",,"Long Sleeve",/p/m/pms002t_4.jpg,,,,,1,,2,/p/m/pms002t_4.jpg,,"2013-04-23 10:55:36",slim-fit-dobby-oxford-shirt,slim-fit-dobby-oxford-shirt-820.html,4,,,0.0000,1.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/p/m/pms002a_4.jpg,,1,0,,,,,,,,,,,,,Pms002xs,size,XS,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/p/m/pms002b_4.jpg,,2,0,,,,,,,,,,,,,Pms002s,size,S,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/p/m/pms002t_4.jpg,,3,0,,,,,,,,,,,,,Pms002m,size,M,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pms002l,size,L,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pms002xl,size,XL,
Pms003,,Clothing,configurable,,,,,,Shirts,,,,,,,,Blue,,,"2013-04-19 11:37:15",,,,,,"Button-front. Imported. Available in checkered Blue. Cotton. Machine wash.",,Regular,,,,Male,,,,,,0,,,/p/m/pms003a_4.jpg,,,,,,,,,,/privatesale/Pms003a.jpg,,,,,,,,"Carroll Check Dress Shirt",,,,,"Product Info Column",,160.0000,0,,,"Check print on a refined cotton dress shirt.",,"Long Sleeve",/p/m/pms003t_4.jpg,,,,,1,,2,/p/m/pms003t_4.jpg,,"2013-04-23 10:55:36",carroll-check-dress-shirt,carroll-check-dress-shirt-821.html,4,,,0.0000,1.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/p/m/pms003a_4.jpg,,1,0,,,,,,,,,,,,,Pms003xs,size,XS,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pms003s,size,S,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pms003m,size,M,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pms003l,size,L,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pms003xl,size,XL,
Pms004,,Clothing,configurable,,,,,,Shirts,,,,,,,,Blue,,,"2013-04-19 11:37:15",,,,,,"Button-front. Imported. Available in Blue. Cotton. Machine wash.",,Slim,,,,Male,,,,,,0,,,/p/m/pms004a_4.jpg,,,,,,,,,,/privatesale/Pms004a.jpg,,,,,,,,"Clark Dress Shirt",,,,,"Product Info Column",,210.0000,0,,,"A must-have item for the well-dressed man.",,"Long Sleeve",/p/m/pms004t_4.jpg,,,,,1,,2,/p/m/pms004t_4.jpg,,"2013-04-23 10:55:36",clark-dress-shirt,clark-dress-shirt-822.html,4,,,0.0000,1.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/p/m/pms004a_4.jpg,,1,0,,,,,,,,,,,,,Pms004xs,size,XS,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/p/m/pms004b_4.jpg,,2,0,,,,,,,,,,,,,Pms004s,size,S,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/p/m/pms004t_4.jpg,,3,0,,,,,,,,,,,,,Pms004m,size,M,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pms004l,size,L,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pms004xl,size,XL,
Pms005,,Clothing,configurable,,,,,,Shirts,,,,,,,,Blue,,,"2013-04-19 11:37:15",,,,,,"French cuff button-front shirt with tapered collar. Imported. Available in Blue and White. Cotton twill. Machine wash.",,Regular,,,,Male,,,,,,0,,,/p/m/pms005a_4.jpg,,,,,,,,,,/privatesale/Pms005a.jpg,,,,,,,,"French Cuff Cotton Twill Oxford",,,,,"Product Info Column",,190.0000,0,,,"Made with wrinkle resistant cotton twill, this French-cuffed luxury dress shirt is perfect for Business Class frequent flyers.",,"Long Sleeve",/p/m/pms005t_4.jpg,,,,,1,,2,/p/m/pms005t_4.jpg,,"2013-04-23 10:55:36",french-cuff-cotton-twill-oxford,french-cuff-cotton-twill-oxford-823.html,4,,,0.0000,1.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/p/m/pms005a_4.jpg,,1,0,,,,,,,,,,,,,Pms005xs,size,XS,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/p/m/pms005b_4.jpg,,2,0,,,,,,,,,,,,,Pms005s,size,S,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/p/m/pms005c_4.jpg,,3,0,,,,,,,,,,,,,Pms005m,size,M,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/p/m/pms005t_4.jpg,,4,0,,,,,,,,,,,,,Pms005l,size,L,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pms005xl,size,XL,
Pmtk000,,Clothing,configurable,,,,,,Knits,,,,,,,,Silver,,,"2013-04-19 11:37:15",,,,,,"Long sleeve, pull over style. V-neck. Relaxed fit through the chest. Ribbed neckline, cuff and hem. Available in Grey and Charcoal. 100% Merino wool. Dry clean.",,Regular,,,,Male,,,,,,0,,,/p/m/pmtk000a_6.jpg,,,,,,,,,,/privatesale/Pmtk000a.jpg,,,,,,,,"Merino V-neck Pullover Sweater",,,,,"Product Info Column",,210.0000,0,,,"A classy V-neck sweater crafted from smooth refined Merino wool. Essential for layering when changing climates.",,"Long Sleeve",/p/m/pmtk000t_6.jpg,,,,,1,,2,/p/m/pmtk000t_6.jpg,,"2013-04-23 10:55:37",merino-v-neck-pullover-sweater,merino-v-neck-pullover-sweater-832.html,4,,,0.0000,1.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/p/m/pmtk000a_6.jpg,,1,0,,,,,,,,,,,,,Pmtk000xs,size,XS,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/p/m/pmtk000t_6.jpg,,2,0,,,,,,,,,,,,,Pmtk000s,size,S,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pmtk000m,size,M,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pmtk000l,size,L,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pmtk000xl,size,XL,
Pmtk004,,Clothing,configurable,,,,,,Tees,,,,,,,,Oatmeal,,,"2013-04-19 11:37:15",,,,,,"Ultrasoft, lightweight V-neck tee. Available in Oatmeal and Grey. 100% cotton. Machine wash.",,Sharp,,,,Male,,,,,,0,,,/p/m/pmtk004a_4.jpg,,,,,,,,,,/privatesale/Pmtk004a.jpg,,,,,,,,"Oatmeal Henley Tee",,,,,"Product Info Column",,125.0000,0,,,"Minimalist style and maximum comfort in a lightweight cotton henley.",,"Long Sleeve",/p/m/pmtk004t_4.jpg,,,,,1,,2,/p/m/pmtk004t_4.jpg,,"2013-04-23 10:55:37",oatmeal-henley-tee,oatmeal-henley-tee-825.html,4,,,0.0000,1.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/p/m/pmtk004a_4.jpg,,1,0,,,,,,,,,,,,,Pmtk004xs,size,XS,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/p/m/pmtk004b_4.jpg,,2,0,,,,,,,,,,,,,Pmtk004s,size,S,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/p/m/pmtk004t_4.jpg,,3,0,,,,,,,,,,,,,Pmtk004m,size,M,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pmtk004l,size,L,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pmtk004xl,size,XL,
Pmtk005,,Clothing,configurable,,,,,,Tees,,,,,,,,Blue,,,"2013-04-19 11:37:15",,,,,,"Ultrasoft, lightweight V-neck tee. Available in Oatmeal and Grey. 100% cotton. Machine wash.",,Sharp,,,,Male,,,,,,1,,,/p/m/pmtk005t_4.jpg,,,,,,,,,,/privatesale/Pmtk005a.jpg,,,,,,"Use config","Use config","Henley Tee",,,,,"Product Info Column",,125.0000,1,,,"Minimalist style and maximum comfort in a lightweight cotton henley.",,"Long Sleeve",/p/m/pmtk005t_4.jpg,,,,,1,,2,/p/m/pmtk005t_4.jpg,,"2014-03-09 18:22:19",henley-tee,henley-tee-826.html,4,,,0.0000,1.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/p/m/pmtk005b_4.jpg,,2,0,,,,,,,,,,,,,Pmtk005xs,size,XS,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/p/m/pmtk005t_4.jpg,,1,0,,,,,,,,,,,,,,,,
Pmtk006,,Clothing,configurable,,,,,,Knits,,,,,,,,Charcoal,,,"2013-04-19 11:37:15",,,,,,"Long sleeve, pull over style. V-neck. Relaxed fit through the chest. Ribbed neckline, cuff and hem. Available in Grey and Charcoal. 100% Merino wool. Dry clean.",,Regular,,,,Male,,,,,,0,,,/p/m/pmtk006a_4.jpg,,,,,,,,,,/privatesale/Pmtk006a.jpg,,,,,,,,"Merino V-neck Pullover Sweater",,,,,"Product Info Column",,210.0000,0,,,"A classy V-neck sweater crafted from smooth refined Merino wool. Essential for layering when changing climates.",,"Long Sleeve",/p/m/pmtk006t_4.jpg,,,,,1,,2,/p/m/pmtk006t_4.jpg,,"2013-04-23 10:55:37",merino-v-neck-pullover-sweater,merino-v-neck-pullover-sweater-833.html,4,,,0.0000,1.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/p/m/pmtk006a_4.jpg,,1,0,,,,,,,,,,,,,Pmtk006xs,size,XS,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/p/m/pmtk006t_4.jpg,,2,0,,,,,,,,,,,,,Pmtk006s,size,S,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pmtk006m,size,M,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pmtk006l,size,L,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pmtk006xl,size,XL,
Pwb000,,Clothing,configurable,,,,,,Denim,,,,,,,,White,,,"2013-04-19 11:37:15",,,,,,"Ultra slim-fit, stretch denim. Mid rise. 5 pockets, tonal stitching. Cotton. Machine wash.",,Skinny,,,,Female,,,,,,1,,,/p/w/pwb000a_5.jpg,,,,,,,,,,/privatesale/Pwb000a.jpg,,,,,,"Use config","Use config","TriBeCa Skinny Jean",,,,,"Product Info Column",,185.0000,1,,,"The perfect jean for packing. Extra strech for a comfortable and flattering fit. Pair with a loose fit top and nude pumps for a modern, travel friendly outfit.",,,/p/w/pwb000t_4.jpg,,,,,1,,2,/p/w/pwb000t_4.jpg,,"2013-05-03 23:10:55",tribeca-skinny-jean,tribeca-skinny-jean-830.html,4,,,0.0000,1.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/p/w/pwb000b_4.jpg,,2,0,,,,,,,,,,,,,Pwb00026,size,26,
